PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.045609875098619024,0.0,0.10324314894567099:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5685638869335496,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.04668518667998128,0.06823654502481355,0.001265748903339263,0.1427913079296772:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.045609875098619024,0.0,0.10324314894567099:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5527927810866314,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.016002064509411565,0.0,0.09353843594214101,0.10297368506081875,0.0,0.1418649737588575:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.024864088280461886,0.0,0.0,0.0,0.040778719097623005,0.07993073152568267,0.0858633436827492,0.0,0.12364938230796041:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.045609875098619024,0.0,0.10324314894567099:300
PMP:0.5527927810866314,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.016002064509411565,0.0,0.09353843594214101,0.10297368506081875,0.0,0.1418649737588575:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.12364938230796041:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5463880866964419,0.0,7.981916747873465E-4,0.0,0.0,0.0038483455892429934,0.0,0.0,0.013086880773348195,0.09353843594214101,0.05777442358686149,0.0,0.1232695171106103:300
PMP:0.5221512456871741,0.0,7.981916747873465E-4,0.0,0.0,0.02490446840196035,0.0,0.0,0.013753235717263852,0.10075385253100604,0.03403312337313669,0.0,0.11908190846322637:300
